Timestamp,Sport,Away,Home,Market,Direction,Movement,Spread Line Home,Spread Line Away,Total Line,Odds (Am),Reason Text,Opening Decimal,Peak Decimal,Current Decimal,MinutesToStart,Actual Winner,Predicted,Prediction Result,Stake Amount,Game Time,American Odds,LowVig Home Odds (Am),LowVig Away Odds (Am),BetOnline Home Odds (Am),BetOnline Away Odds (Am),LowVig Home Decimal,LowVig Away Decimal,Decimal Odds (Current),ImpliedProb,Edge,Bet ID,Tier Code,Tier Label,Blank5,Blank6,ML Direction,Model Probability,Bet Limit,Limit Trend,Min Proba Threshold,Strong Flag (YES/NO),Blank7,Blank8,Bank9,Blank10,Blank11,Blank12,Blank13,Blank14,Blank15,Blank16,KalshiTicker,KalshiSide,KalshiPrice,KalshiTIF,KalshiQty,SentToKalshi,KalshiStatus,KalshiOrderId,KalshiTs,KalshiError
2025-10-04 11:36:53,soccer_france_ligue_one,Nantes,Brest,Total Under,Under,-104 → 102 → -119 (Down),-0.5,0.5,2.5,-119,Total showed a late reversal. Model 38.3% vs implied 54.3%. Recent movement: -104 → 102 → -119 (Down),1.96,2.02,1.84,83.5,Under,Under,1,0,"Oct 4, 1:00 PM EDT",-119,-104,305,-104,305,1.96,4.05,1.84,,,T199AFDE6AE6-TOT-AAE362,,,,,Under,0.3834,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:36:53,soccer_germany_bundesliga,Bayern Munich,Eintracht Frankfurt,H2H Away,Favorite,-233 → -233 → -263 (Down),1.5,-1.5,4,-263,Reversal after a peak. Model 43.3% vs implied 72.5%. Recent movement: -233 → -233 → -263 (Down),1.43,1.43,1.38,53.5,Bayern Munich,Bayern Munich,1,0,"Oct 4, 12:30 PM EDT",-263,650,-263,650,-263,7.5,1.38,1.38,,,T199AFDE6D99-H2H-34327D,,,,,Favorite,0.433,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:36:54,soccer_germany_bundesliga,Bayern Munich,Eintracht Frankfurt,Total Under,Under,100 → 107 → -118 (Down),1.5,-1.5,4,-118,Total showed a late reversal. Model 45.8% vs implied 54.1%. Recent movement: 100 → 107 → -118 (Down),2,2.07,1.85,53.5,Under,Under,1,0,"Oct 4, 12:30 PM EDT",-118,650,-263,650,-263,7.5,1.38,1.85,,,T199AFDE706C-TOT-2F956F,,,,,Under,0.4583,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:36:55,soccer_italy_serie_a,Cremonese,Inter Milan,Total Over,Over,106 → 106 → -105 (Down),-2,2,3,-105,Total showed a late reversal. Model 31.5% vs implied 51.3%. Recent movement: 106 → 106 → -105 (Down),2.06,2.06,1.95,23.5,Over,Over,1,0,"Oct 4, 12:00 PM EDT",-105,-526,1600,-526,1600,1.19,17,1.95,,,T199AFDE72B2-TOT-07AF23,,,,,Over,0.3147,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:41:57,americanfootball_ncaaf,Army Black Knights,UAB Blazers,Total Under,Under,-118 → -108 → -116 (Down),6.5,-6.5,56,-116,Total showed a late reversal. Model 48.6% vs implied 53.8%. Recent movement: -118 → -108 → -116 (Down),1.85,1.93,1.86,18.1,Under,Under,1,0,"Oct 4, 12:00 PM EDT",-116,-238,-238,-238,-238,1.42,1.42,1.86,,,T199AFE30F8E-TOT-7EC78B,,,,,Under,0.4861,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:41:58,americanfootball_ncaaf,Ohio Bobcats,Ball State Cardinals,H2H Home,Underdog,481 → 492 → 464 (Down),14,-14,51.5,464,Underdog price suggests value. Reversal after a peak. Model 43.1% vs implied 17.7%. Recent movement: 481 → 492 → 464 (Down),5.81,5.92,5.64,18.1,Ball State Cardinals,Ball State Cardinals,1,772.32,"Oct 4, 12:00 PM EDT",464,446,-588,446,-588,5.46,1.17,5.64,,,T199AFE312A6-H2H-FFAB40,,,,,Underdog,0.4315,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:00,americanfootball_ncaaf,Ohio Bobcats,Ball State Cardinals,Spread Away,Spread Favorite,-104 → 100 → -110 (Down),14,-14,51.5,-110,Spread moved off the peak. Model 50.3% vs implied 52.4%. Recent movement: -104 → 100 → -110 (Down),1.96,2,1.91,18.1,Ball State Cardinals,Ohio Bobcats,0,0,"Oct 4, 12:00 PM EDT",-110,446,-588,446,-588,5.46,1.17,1.91,,,T199AFE319A5-SPR-DB9966,,,,,Spread Favorite,0.5031,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:00,americanfootball_ncaaf,Ohio Bobcats,Ball State Cardinals,Total Over,Over,-102 → 101 → -111 (Down),14,-14,51.5,-111,Total showed a late reversal. Model 45.9% vs implied 52.6%. Recent movement: -102 → 101 → -111 (Down),1.98,2.01,1.9,18.1,Under,Over,0,0,"Oct 4, 12:00 PM EDT",-111,446,-588,446,-588,5.46,1.17,1.9,,,T199AFE31C4D-TOT-286E95,,,,,Over,0.4587,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:01,americanfootball_ncaaf,Iowa State Cyclones,Cincinnati Bearcats,H2H Home,Favorite,-123 → -109 → -120 (Down),-1,1,55.5,-120,Reversal after a peak. Model 33.0% vs implied 54.6%. Recent movement: -123 → -109 → -120 (Down),1.81,1.92,1.83,18.1,Cincinnati Bearcats,Cincinnati Bearcats,1,0,"Oct 4, 12:00 PM EDT",-120,-130,110,-130,110,1.77,2.1,1.83,,,T199AFE31F83-H2H-32E54D,,,,,Favorite,0.3299,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:02,americanfootball_ncaaf,Iowa State Cyclones,Cincinnati Bearcats,Spread Home,Spread Favorite,-118 → -103 → -114 (Down),-1,1,55.5,-114,Spread moved off the peak. Model 35.1% vs implied 53.2%. Recent movement: -118 → -103 → -114 (Down),1.85,1.97,1.88,18.1,Cincinnati Bearcats,Cincinnati Bearcats,1,0,"Oct 4, 12:00 PM EDT",-114,-130,110,-130,110,1.77,2.1,1.88,,,T199AFE32262-SPR-AED91A,,,,,Spread Favorite,0.3513,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:06,americanfootball_ncaaf,Iowa State Cyclones,Cincinnati Bearcats,Total Over,Over,101 → 101 → -105 (Down),-1,1,55.5,-105,Total showed a late reversal. Model 31.9% vs implied 51.3%. Recent movement: 101 → 101 → -105 (Down),2.01,2.01,1.95,18.1,Over,Over,1,0,"Oct 4, 12:00 PM EDT",-105,-130,110,-130,110,1.77,2.1,1.95,,,T199AFE3310F-TOT-5632A9,,,,,Over,0.3194,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:06,americanfootball_ncaaf,Clemson Tigers,North Carolina Tar Heels,Total Under,Under,-101 → 100 → -108 (Down),14.5,-14.5,48,-108,Total showed a late reversal. Model 46.2% vs implied 51.8%. Recent movement: -101 → 100 → -108 (Down),1.99,2,1.93,18.1,Push,Under,P,0,"Oct 4, 12:00 PM EDT",-108,-667,-667,-667,-667,1.15,1.15,1.93,,,T199AFE333AA-TOT-FB777B,,,,,Under,0.4622,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:07,americanfootball_ncaaf,Kentucky Wildcats,Georgia Bulldogs,Total Over,Over,-101 → 100 → -110 (Down),-20.5,20.5,49,-110,Total showed a late reversal. Model 29.9% vs implied 52.4%. Recent movement: -101 → 100 → -110 (Down),1.99,2,1.91,18.1,Push,Over,P,0,"Oct 4, 12:00 PM EDT",-110,-1429,874,-1429,874,1.07,9.74,1.91,,,T199AFE3365A-TOT-631697,,,,,Over,0.2989,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:08,americanfootball_ncaaf,Illinois Fighting Illini,Purdue Boilermakers,Total Over,Over,-105 → 100 → -110 (Down),8,-8,54.5,-110,Total showed a late reversal. Model 47.7% vs implied 52.4%. Recent movement: -105 → 100 → -110 (Down),1.95,2,1.91,18.1,Over,Over,1,0,"Oct 4, 12:00 PM EDT",-110,-303,-303,-303,-303,1.33,1.33,1.91,,,T199AFE3392A-TOT-5CDD34,,,,,Over,0.4775,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:08,americanfootball_ncaaf,Wisconsin Badgers,Michigan Wolverines,Spread Away,Spread Favorite,-108 → -101 → -114 (Down),-17.5,17.5,42.5,-114,Spread moved off the peak. Model 34.8% vs implied 53.2%. Recent movement: -108 → -101 → -114 (Down),1.93,1.99,1.88,18.1,Wisconsin Badgers,Wisconsin Badgers,1,0,"Oct 4, 12:00 PM EDT",-114,-909,613,-909,613,1.11,7.13,1.88,,,T199AFE33C09-SPR-6F104D,,,,,Spread Favorite,0.3482,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:13,soccer_epl,Liverpool,Chelsea,Total Over,Over,-118 → 108 → -105 (Down),0.25,-0.25,3,-105,Total showed a late reversal. Model 40.3% vs implied 51.3%. Recent movement: -118 → 108 → -105 (Down),1.85,2.08,1.95,48.1,Push,Over,P,0,"Oct 4, 12:30 PM EDT",-105,188,138,188,138,2.88,2.38,1.95,,,T199AFE34E0E-TOT-C14BEA,,,,,Over,0.4027,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:42:14,soccer_germany_bundesliga,Bayern Munich,Eintracht Frankfurt,Total Over,Over,-112 → 107 → -118 (Down),1.5,-1.5,3.75,-118,Total showed a late reversal. Model 46.8% vs implied 54.1%. Recent movement: -112 → 107 → -118 (Down),1.89,2.07,1.85,48.1,Under,Over,0,0,"Oct 4, 12:30 PM EDT",-118,650,-263,650,-263,7.5,1.38,1.85,,,T199AFE351E7-TOT-23A438,,,,,Over,0.4675,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:47:18,soccer_germany_bundesliga,Bayern Munich,Eintracht Frankfurt,Spread Home,Spread Favorite,-114 → 107 → -101 (Down),1.5,-1.5,3.75,-101,Spread moved off the peak. Model 48.0% vs implied 50.3%. Recent movement: -114 → 107 → -101 (Down),1.88,2.07,1.99,42.7,Bayern Munich,Eintracht Frankfurt,0,0,"Oct 4, 12:30 PM EDT",-101,650,-263,650,-263,7.5,1.38,1.99,,,T199AFE7F419-SPR-53F9B2,,,,,Spread Favorite,0.4799,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:47:19,soccer_germany_bundesliga,Bayern Munich,Eintracht Frankfurt,Spread Away,Spread Favorite,-114 → 107 → -101 (Down),1.5,-1.5,3.75,-101,Spread moved off the peak. Model 48.0% vs implied 50.3%. Recent movement: -114 → 107 → -101 (Down),1.88,2.07,1.99,42.7,Bayern Munich,Bayern Munich,1,0,"Oct 4, 12:30 PM EDT",-101,650,-263,650,-263,7.5,1.38,1.99,,,T199AFE7F73C-SPR-5A01FD,,,,,Spread Favorite,0.4799,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:47:19,soccer_italy_serie_a,Cremonese,Inter Milan,Total Under,Under,-120 → 100 → -114 (Down),-2,2,3,-114,Total showed a late reversal. Model 32.9% vs implied 53.2%. Recent movement: -120 → 100 → -114 (Down),1.83,2,1.88,12.7,Over,Under,0,0,"Oct 4, 12:00 PM EDT",-114,-526,1600,-526,1600,1.19,17,1.88,,,T199AFE7FA37-TOT-005689,,,,,Under,0.3292,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:21,americanfootball_ncaaf,Air Force Falcons,Navy Midshipmen,H2H Home,Underdog,342 → 389 → 375 (Down),-13.5,13.5,51.5,375,Underdog price suggests value. Reversal after a peak. Model 38.7% vs implied 21.1%. Recent movement: 342 → 389 → 375 (Down),4.42,4.89,4.75,7.7,Navy Midshipmen,Navy Midshipmen,1,559.47,"Oct 4, 12:00 PM EDT",375,383,383,383,383,4.83,4.83,4.75,,,T199AFEC967E-H2H-4CDFA6,,,,,Underdog,0.3872,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:22,americanfootball_ncaaf,Air Force Falcons,Navy Midshipmen,H2H Away,Underdog,342 → 389 → 375 (Down),-13.5,13.5,51.5,375,Underdog price suggests value. Reversal after a peak. Model 38.7% vs implied 21.1%. Recent movement: 342 → 389 → 375 (Down),4.42,4.89,4.75,7.7,Navy Midshipmen,Air Force Falcons,0,559.47,"Oct 4, 12:00 PM EDT",375,383,383,383,383,4.83,4.83,4.75,,,T199AFEC99A9-H2H-9E5EB8,,,,,Underdog,0.3872,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:24,americanfootball_ncaaf,Air Force Falcons,Navy Midshipmen,Spread Home,Spread Favorite,-104 → -103 → -109 (Down),-13.5,13.5,51.5,-109,Spread moved off the peak. Model 47.2% vs implied 52.1%. Recent movement: -104 → -103 → -109 (Down),1.96,1.97,1.92,7.7,Air Force Falcons,Navy Midshipmen,0,0,"Oct 4, 12:00 PM EDT",-109,383,383,383,383,4.83,4.83,1.92,,,T199AFECA09E-SPR-4C8FCC,,,,,Spread Favorite,0.4721,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:25,americanfootball_ncaaf,Air Force Falcons,Navy Midshipmen,Spread Away,Spread Favorite,-104 → -103 → -109 (Down),-13.5,13.5,51.5,-109,Spread moved off the peak. Model 47.2% vs implied 52.1%. Recent movement: -104 → -103 → -109 (Down),1.96,1.97,1.92,7.7,Air Force Falcons,Air Force Falcons,1,0,"Oct 4, 12:00 PM EDT",-109,383,383,383,383,4.83,4.83,1.92,,,T199AFECA305-SPR-58E4D9,,,,,Spread Favorite,0.4721,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:25,americanfootball_ncaaf,Air Force Falcons,Navy Midshipmen,Total Under,Under,-108 → 100 → -118 (Down),-13.5,13.5,51.5,-118,Total showed a late reversal. Model 41.1% vs implied 54.1%. Recent movement: -108 → 100 → -118 (Down),1.93,2,1.85,7.7,Over,Under,0,0,"Oct 4, 12:00 PM EDT",-118,383,383,383,383,4.83,4.83,1.85,,,T199AFECA5FF-TOT-6D7D89,,,,,Under,0.4108,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:26,americanfootball_ncaaf,Army Black Knights,UAB Blazers,Spread Home,Spread Favorite,102 → 102 → -108 (Down),6.5,-6.5,55.5,-108,Spread moved off the peak. Model 58.6% vs implied 51.8%. Recent movement: 102 → 102 → -108 (Down),2.02,2.02,1.93,7.7,Army Black Knights,UAB Blazers,0,350.26,"Oct 4, 12:00 PM EDT",-108,-244,-244,-244,-244,1.41,1.41,1.93,,,T199AFECA875-SPR-E492D7,,,,,Spread Favorite,0.5856,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:30,americanfootball_ncaaf,Army Black Knights,UAB Blazers,Spread Away,Spread Favorite,102 → 102 → -108 (Down),6.5,-6.5,55.5,-108,Spread moved off the peak. Model 58.6% vs implied 51.8%. Recent movement: 102 → 102 → -108 (Down),2.02,2.02,1.93,7.7,Army Black Knights,Army Black Knights,1,350.26,"Oct 4, 12:00 PM EDT",-108,-244,-244,-244,-244,1.41,1.41,1.93,,,T199AFECB737-SPR-124604,,,,,Spread Favorite,0.5856,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:30,americanfootball_ncaaf,Army Black Knights,UAB Blazers,Total Over,Over,101 → 101 → -105 (Down),6.5,-6.5,55.5,-105,Total showed a late reversal. Model 54.0% vs implied 51.3%. Recent movement: 101 → 101 → -105 (Down),2.01,2.01,1.95,7.7,Under,Over,0,137.95,"Oct 4, 12:00 PM EDT",-105,-244,-244,-244,-244,1.41,1.41,1.95,,,T199AFECB961-TOT-3EE46D,,,,,Over,0.5397,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:31,americanfootball_ncaaf,Kansas State Wildcats,Baylor Bears,H2H Away,Underdog,185 → 185 → 167 (Down),-5.5,5.5,60.5,167,Underdog price suggests value. Reversal after a peak. Model 46.7% vs implied 37.5%. Recent movement: 185 → 185 → 167 (Down),2.85,2.85,2.67,7.7,Baylor Bears,Kansas State Wildcats,0,367.92,"Oct 4, 12:00 PM EDT",167,-196,170,-196,170,1.51,2.7,2.67,,,T199AFECBC63-H2H-0676D7,,,,,Underdog,0.4666,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:32,americanfootball_ncaaf,Kansas State Wildcats,Baylor Bears,Spread Away,Spread Favorite,-115 → -108 → -114 (Down),-5.5,5.5,60.5,-114,Spread moved off the peak. Model 56.4% vs implied 53.2%. Recent movement: -115 → -108 → -114 (Down),1.87,1.93,1.88,7.7,Kansas State Wildcats,Kansas State Wildcats,1,170.71,"Oct 4, 12:00 PM EDT",-114,-196,170,-196,170,1.51,2.7,1.88,,,T199AFECBEB9-SPR-82E549,,,,,Spread Favorite,0.5639,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:33,americanfootball_ncaaf,Kansas State Wildcats,Baylor Bears,Total Under,Under,-105 → -105 → -116 (Down),-5.5,5.5,60.5,-116,Total showed a late reversal. Model 49.0% vs implied 53.8%. Recent movement: -105 → -105 → -116 (Down),1.95,1.95,1.86,7.7,Over,Under,0,0,"Oct 4, 12:00 PM EDT",-116,-196,170,-196,170,1.51,2.7,1.86,,,T199AFECC212-TOT-944328,,,,,Under,0.4895,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:36,americanfootball_ncaaf,Boston College Eagles,Pittsburgh Panthers,Total Under,Under,-104 → -104 → -112 (Down),-6.5,6.5,55.5,-112,Total showed a late reversal. Model 46.2% vs implied 52.9%. Recent movement: -104 → -104 → -112 (Down),1.96,1.96,1.89,7.7,Under,Under,1,0,"Oct 4, 12:00 PM EDT",-112,203,203,203,203,3.03,3.03,1.89,,,T199AFECD0B3-TOT-AF53A8,,,,,Under,0.4623,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:37,americanfootball_ncaaf,Kentucky Wildcats,Georgia Bulldogs,H2H Away,Underdog,821 → 873 → 846 (Down),-20.5,20.5,49,846,Underdog price suggests value. Reversal after a peak. Model 37.6% vs implied 10.6%. Recent movement: 821 → 873 → 846 (Down),9.21,9.73,9.46,7.7,Georgia Bulldogs,Kentucky Wildcats,0,755.88,"Oct 4, 12:00 PM EDT",846,-1429,874,-1429,874,1.07,9.74,9.46,,,T199AFECD3B1-H2H-3812EB,,,,,Underdog,0.3761,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:38,americanfootball_ncaaf,Kentucky Wildcats,Georgia Bulldogs,Spread Away,Spread Favorite,-105 → -105 → -116 (Down),-20.5,20.5,49,-116,Spread moved off the peak. Model 44.6% vs implied 53.8%. Recent movement: -105 → -105 → -116 (Down),1.95,1.95,1.86,7.7,Georgia Bulldogs,Kentucky Wildcats,0,0,"Oct 4, 12:00 PM EDT",-116,-1429,874,-1429,874,1.07,9.74,1.86,,,T199AFECD62E-SPR-F32733,,,,,Spread Favorite,0.4457,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:38,americanfootball_ncaaf,Illinois Fighting Illini,Purdue Boilermakers,Spread Home,Spread Favorite,-110 → 103 → -112 (Down),7,-7,54.5,-112,Spread moved off the peak. Model 58.6% vs implied 52.9%. Recent movement: -110 → 103 → -112 (Down),1.91,2.03,1.89,7.7,Illinois Fighting Illini,Purdue Boilermakers,0,300.2,"Oct 4, 12:00 PM EDT",-112,-303,-303,-303,-303,1.33,1.33,1.89,,,T199AFECD8C6-SPR-835647,,,,,Spread Favorite,0.5856,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:39,americanfootball_ncaaf,Illinois Fighting Illini,Purdue Boilermakers,Spread Away,Spread Favorite,-110 → 103 → -112 (Down),7,-7,54.5,-112,Spread moved off the peak. Model 58.6% vs implied 52.9%. Recent movement: -110 → 103 → -112 (Down),1.91,2.03,1.89,7.7,Illinois Fighting Illini,Illinois Fighting Illini,1,300.2,"Oct 4, 12:00 PM EDT",-112,-303,-303,-303,-303,1.33,1.33,1.89,,,T199AFECDB70-SPR-971A33,,,,,Spread Favorite,0.5856,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:43,americanfootball_ncaaf,Wisconsin Badgers,Michigan Wolverines,H2H Away,Underdog,597 → 639 → 604 (Down),-17.5,17.5,42.5,604,Underdog price suggests value. Reversal after a peak. Model 37.5% vs implied 14.2%. Recent movement: 597 → 639 → 604 (Down),6.97,7.39,7.04,7.7,Michigan Wolverines,Wisconsin Badgers,0,678.57,"Oct 4, 12:00 PM EDT",604,-909,613,-909,613,1.11,7.13,7.04,,,T199AFECE9FF-H2H-3F2077,,,,,Underdog,0.3749,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:43,americanfootball_ncaaf,Wisconsin Badgers,Michigan Wolverines,Total Under,Under,-101 → 102 → -108 (Down),-17.5,17.5,42.5,-108,Total showed a late reversal. Model 38.8% vs implied 51.8%. Recent movement: -101 → 102 → -108 (Down),1.99,2.02,1.93,7.7,Under,Under,1,0,"Oct 4, 12:00 PM EDT",-108,-909,613,-909,613,1.11,7.13,1.93,,,T199AFECEC84-TOT-34FEC2,,,,,Under,0.3879,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:44,americanfootball_ncaaf,Wake Forest Demon Deacons,Virginia Tech Hokies,H2H Home,Favorite,-222 → -213 → -227 (Down),-6,6,51,-227,Reversal after a peak. Model 35.5% vs implied 69.4%. Recent movement: -222 → -213 → -227 (Down),1.45,1.47,1.44,67.7,Wake Forest Demon Deacons,Virginia Tech Hokies,0,0,"Oct 4, 1:00 PM EDT",-227,-233,192,-233,192,1.43,2.92,1.44,,,T199AFECEF0E-H2H-1C3C17,,,,,Favorite,0.3552,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:45,americanfootball_ncaaf,Wake Forest Demon Deacons,Virginia Tech Hokies,Spread Home,Spread Favorite,-105 → 100 → -110 (Down),-6,6,51,-110,Spread moved off the peak. Model 45.5% vs implied 52.4%. Recent movement: -105 → 100 → -110 (Down),1.95,2,1.91,67.7,Wake Forest Demon Deacons,Virginia Tech Hokies,0,0,"Oct 4, 1:00 PM EDT",-110,-233,192,-233,192,1.43,2.92,1.91,,,T199AFECF1DE-SPR-6981E1,,,,,Spread Favorite,0.4554,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:46,soccer_epl,Liverpool,Chelsea,Total Under,Under,105 → 108 → -105 (Down),0.25,-0.25,3,-105,Total showed a late reversal. Model 37.8% vs implied 51.3%. Recent movement: 105 → 108 → -105 (Down),2.05,2.08,1.95,37.7,Push,Under,P,0,"Oct 4, 12:30 PM EDT",-105,192,135,192,135,2.92,2.35,1.95,,,T199AFECF7B2-TOT-601C29,,,,,Under,0.3782,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:47,soccer_france_ligue_one,Nantes,Brest,H2H Away,Underdog,323 → 342 → 312 (Down),-0.5,0.5,2.5,312,Underdog price suggests value. Reversal after a peak. Model 33.8% vs implied 24.3%. Recent movement: 323 → 342 → 312 (Down),4.23,4.42,4.12,67.7,Draw,Nantes,0,314.78,"Oct 4, 1:00 PM EDT",312,-104,305,-104,305,1.96,4.05,4.12,,,T199AFECF9C7-H2H-5FE10D,,,,,Underdog,0.3381,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:47,soccer_france_ligue_one,Nantes,Brest,Spread Away,Spread Favorite,103 → 109 → -108 (Down),-0.5,0.5,2.5,-108,Spread moved off the peak. Model 40.4% vs implied 51.8%. Recent movement: 103 → 109 → -108 (Down),2.03,2.09,1.93,67.7,Nantes,Nantes,1,0,"Oct 4, 1:00 PM EDT",-108,-104,305,-104,305,1.96,4.05,1.93,,,T199AFECFBE7-SPR-AD9E32,,,,,Spread Favorite,0.4039,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:48,soccer_france_ligue_one,Nantes,Brest,Total Under,Under,-104 → 102 → -119 (Down),-0.5,0.5,2.5,-119,Total showed a late reversal. Model 38.1% vs implied 54.3%. Recent movement: -104 → 102 → -119 (Down),1.96,2.02,1.84,67.7,Under,Under,1,0,"Oct 4, 1:00 PM EDT",-119,-104,305,-104,305,1.96,4.05,1.84,,,T199AFECFE12-TOT-9E0DCE,,,,,Under,0.3807,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:48,soccer_germany_bundesliga,Bayern Munich,Eintracht Frankfurt,H2H Away,Favorite,-233 → -233 → -263 (Down),1.5,-1.5,3.75,-263,Reversal after a peak. Model 42.1% vs implied 72.5%. Recent movement: -233 → -233 → -263 (Down),1.43,1.43,1.38,37.7,Bayern Munich,Bayern Munich,1,0,"Oct 4, 12:30 PM EDT",-263,650,-263,650,-263,7.5,1.38,1.38,,,T199AFED002F-H2H-447A30,,,,,Favorite,0.4206,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:52:49,soccer_italy_serie_a,Cremonese,Inter Milan,Total Over,Over,106 → 106 → 101 (Down),-2,2,3,101,Total showed a late reversal. Model 39.0% vs implied 49.8%. Recent movement: 106 → 106 → 101 (Down),2.06,2.06,2.01,7.7,Over,Over,1,0,"Oct 4, 12:00 PM EDT",101,-526,1600,-526,1600,1.19,17,2.01,,,T199AFED02A6-TOT-A7BF1F,,,,,Over,0.3896,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:57:51,americanfootball_ncaaf,Ohio Bobcats,Ball State Cardinals,H2H Home,Underdog,481 → 492 → 464 (Down),14,-14,51.5,464,Underdog price suggests value. Reversal after a peak. Model 47.3% vs implied 17.7%. Recent movement: 481 → 492 → 464 (Down),5.81,5.92,5.64,2.2,Ball State Cardinals,Ball State Cardinals,1,898.9,"Oct 4, 12:00 PM EDT",464,446,-588,446,-588,5.46,1.17,5.64,,,T199AFF19FF0-H2H-D6E805,,,,,Underdog,0.4731,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:57:52,americanfootball_ncaaf,Ohio Bobcats,Ball State Cardinals,Spread Away,Spread Favorite,-104 → 100 → -110 (Down),14,-14,51.5,-110,Spread moved off the peak. Model 55.9% vs implied 52.4%. Recent movement: -104 → 100 → -110 (Down),1.96,2,1.91,2.2,Ball State Cardinals,Ohio Bobcats,0,188.1,"Oct 4, 12:00 PM EDT",-110,446,-588,446,-588,5.46,1.17,1.91,,,T199AFF1A38E-SPR-D84C00,,,,,Spread Favorite,0.5594,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
2025-10-04 11:57:54,americanfootball_ncaaf,Ohio Bobcats,Ball State Cardinals,Total Over,Over,-102 → 101 → -111 (Down),14,-14,51.5,-111,Total showed a late reversal. Model 51.7% vs implied 52.6%. Recent movement: -102 → 101 → -111 (Down),1.98,2.01,1.9,2.2,Under,Over,0,0,"Oct 4, 12:00 PM EDT",-111,446,-588,446,-588,5.46,1.17,1.9,,,T199AFF1A844-TOT-6F607F,,,,,Over,0.5169,,flat,0.61,NO,,,,,,,,,,,,,,,,,,,,
